ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
1799,1.5,1.7,1.7,59.3,16.6,5.2,16.49,0.5,0.0,0.0
1808,1.5,1.5,0.4,60.2,17.3,5.0,16.62,0.4,0.0,0.1
1819,1.5,1.4,1.0,58.4,16.1,4.8,17.09,0.4,0.0,0.1
1826,1.5,1.3,1.2,57.4,15.7,5.2,17.2,0.4,0.0,0.1
1837,1.3,1.1,2.2,57.5,15.2,4.7,17.44,0.2,0.0,0.1
1846,1.2,1.2,0.9,58.5,16.7,5.0,17.84,0.2,0.0,0.1
1853,1.3,1.0,0.8,60.0,17.0,5.3,17.94,0.3,0.0,0.1
1869,1.2,0.9,3.1,58.7,15.8,5.7,18.07,0.2,0.0,0.1
1876,1.5,0.7,0.7,55.4,16.6,6.2,17.81,0.2,0.1,0.2
1882,1.4,0.7,0.8,56.1,16.1,5.9,17.91,0.2,0.1,0.2
1892,1.1,0.7,1.1,54.8,15.3,5.2,18.28,0.2,0.1,0.2
